id,data,produto,cliente,quantidade
5430,2022-01-14,PAPEL,ACALME,93
5431,2022-10-26,PLASTICO,ACALME,141
5432,2022-08-22,ADESIVO,DOLLY,125
5433,2022-12-06,SAL,PILAO,55
5434,2022-10-13,FARINHA,MACAXEIRA,118
5435,2022-10-22,PAPEL,MACAXEIRA,86
5436,2023-01-03,SABAO,ACALME,98
5437,2022-09-20,PAPEL,MACAXEIRA,95
5438,2022-01-24,SAL,DOLLY,53
5439,2023-01-19,SAL,MACAXEIRA,92
5440,2022-07-13,SAL,SANTAROSA,138
5441,2022-08-12,ADESIVO,CHIMBALAIE,106
5442,2022-10-15,CANETA,DOLLY,98
5443,2022-08-28,ADESIVO,SANTAROSA,143
5444,2022-06-05,SABAO,XOQUE,105
5445,2022-09-06,CAFE,DOLLY,144
5446,2022-01-02,PLASTICO,MACAXEIRA,116
5447,2022-03-17,BORRACHA,XOQUE,90
5448,2022-08-08,FARINHA,SANTAROSA,63
5449,2022-11-06,FARINHA,PILAO,128
5450,2022-10-19,CANETA,SANTAROSA,102
5451,2022-01-19,CANETA,CHIMBALAIE,75
5452,2022-02-16,ADESIVO,MACAXEIRA,144
5453,2022-03-23,BORRACHA,SANTAROSA,50
5454,2023-01-15,SABAO,DOLLY,131
5455,2022-05-29,PAPEL,ACALME,70
5456,2022-02-03,CANETA,PILAO,141
5457,2022-09-18,SAL,XOQUE,101
5458,2022-01-13,PLASTICO,DOLLY,70
5459,2022-05-09,FARINHA,PILAO,85
5460,2022-03-17,PLASTICO,PILAO,111
5461,2022-06-26,PLASTICO,MACAXEIRA,69
5462,2022-10-18,FARINHA,XOQUE,109
5463,2022-11-12,PAPEL,SANTAROSA,149
5464,2022-04-19,BORRACHA,MACAXEIRA,56
5465,2022-05-11,BORRACHA,ACALME,146
5466,2022-07-20,SAL,SANTAROSA,134
5467,2022-10-18,SABAO,ACALME,125
5468,2022-12-28,CAFE,XOQUE,82
5469,2022-08-31,PLASTICO,ACALME,119
5470,2022-01-07,CANETA,DOLLY,52
5471,2022-12-04,FARINHA,DOLLY,63
5472,2022-05-24,CANETA,CHIMBALAIE,93
5473,2022-09-05,PAPEL,PILAO,145
5474,2022-07-28,ADESIVO,XOQUE,82
5475,2023-01-21,PAPEL,CHIMBALAIE,90
5476,2023-01-06,SAL,XOQUE,131
5477,2022-02-20,ADESIVO,PILAO,71
5478,2022-12-08,ADESIVO,MACAXEIRA,94
5479,2022-12-08,SAL,CHIMBALAIE,58
5480,2022-06-03,PLASTICO,ACALME,125
5481,2022-07-01,PAPEL,CHIMBALAIE,106
5482,2022-01-14,BORRACHA,DOLLY,142
5483,2022-02-26,CANETA,ACALME,103
5484,2022-04-14,SAL,DOLLY,51
5485,2022-03-26,ADESIVO,ACALME,53
5486,2022-04-21,CAFE,MACAXEIRA,132
5487,2022-04-26,CAFE,CHIMBALAIE,66
5488,2022-11-06,PLASTICO,DOLLY,148
5489,2022-06-19,FARINHA,PILAO,115
5490,2022-08-16,SABAO,PILAO,107
5491,2022-06-11,PLASTICO,CHIMBALAIE,58
5492,2022-06-25,FARINHA,SANTAROSA,118
5493,2022-06-26,PLASTICO,PILAO,82
5494,2022-12-30,CANETA,CHIMBALAIE,144
5495,2022-04-17,CANETA,ACALME,111
5496,2022-06-09,FARINHA,SANTAROSA,139
5497,2022-10-12,CANETA,XOQUE,96
5498,2022-12-30,FARINHA,CHIMBALAIE,132
5499,2022-09-28,SAL,PILAO,138
5500,2022-01-06,SABAO,SANTAROSA,78
5501,2022-12-03,FARINHA,SANTAROSA,140
5502,2022-08-22,PLASTICO,CHIMBALAIE,102
5503,2022-05-29,CANETA,CHIMBALAIE,144
5504,2022-05-08,SAL,MACAXEIRA,119
5505,2022-11-06,CANETA,ACALME,120
5506,2022-11-26,PLASTICO,CHIMBALAIE,83
5507,2022-05-28,SAL,CHIMBALAIE,126
5508,2022-03-02,SABAO,SANTAROSA,79
5509,2022-03-13,SAL,ACALME,110
5510,2022-06-13,SAL,CHIMBALAIE,126
5511,2022-01-13,CANETA,MACAXEIRA,50
5512,2022-11-06,BORRACHA,PILAO,105
5513,2022-08-17,PLASTICO,PILAO,56
5514,2022-08-16,ADESIVO,MACAXEIRA,117
5515,2022-01-16,SAL,ACALME,117
5516,2022-02-12,ADESIVO,DOLLY,106
5517,2022-01-08,SAL,ACALME,115
5518,2022-01-26,BORRACHA,PILAO,115
5519,2022-07-14,PAPEL,SANTAROSA,75
5520,2022-12-25,SABAO,PILAO,104
5521,2022-03-18,CANETA,MACAXEIRA,67
5522,2022-07-13,SAL,PILAO,75
5523,2022-02-21,FARINHA,ACALME,117
5524,2022-05-23,SAL,XOQUE,70
5525,2022-05-21,SAL,SANTAROSA,147
5526,2022-09-02,BORRACHA,SANTAROSA,88
5527,2022-11-03,ADESIVO,XOQUE,145
5528,2022-12-20,PLASTICO,DOLLY,92
5529,2022-04-05,CANETA,SANTAROSA,61
5530,2022-02-16,PLASTICO,XOQUE,79
5531,2022-05-07,FARINHA,DOLLY,71
5532,2022-03-31,BORRACHA,PILAO,76
5533,2022-06-09,PLASTICO,DOLLY,65
5534,2022-01-15,BORRACHA,XOQUE,54
5535,2022-01-23,FARINHA,PILAO,144
5536,2022-05-15,BORRACHA,ACALME,84
5537,2022-05-08,PLASTICO,MACAXEIRA,82
5538,2022-07-10,PAPEL,ACALME,133
5539,2022-02-25,BORRACHA,ACALME,111
5540,2022-02-24,CAFE,ACALME,124
5541,2023-01-06,CANETA,SANTAROSA,80
5542,2022-04-26,FARINHA,PILAO,64
5543,2022-09-06,ADESIVO,CHIMBALAIE,56
5544,2022-06-29,SAL,SANTAROSA,123
5545,2022-11-13,SABAO,XOQUE,144
5546,2022-08-05,PAPEL,ACALME,61
5547,2022-01-23,SAL,XOQUE,131
5548,2022-03-20,SABAO,XOQUE,125
5549,2022-08-16,SABAO,SANTAROSA,65
5550,2022-10-31,ADESIVO,MACAXEIRA,71
5551,2022-04-21,FARINHA,DOLLY,105
5552,2022-06-18,CANETA,XOQUE,80
5553,2022-06-06,FARINHA,CHIMBALAIE,129
5554,2022-07-13,ADESIVO,DOLLY,110
5555,2022-03-06,PAPEL,DOLLY,76
5556,2022-12-07,SAL,SANTAROSA,97
5557,2023-01-08,FARINHA,XOQUE,116
5558,2022-10-06,BORRACHA,CHIMBALAIE,131
5559,2022-11-28,ADESIVO,PILAO,140
5560,2022-09-09,CAFE,CHIMBALAIE,79
5561,2022-08-28,SABAO,XOQUE,128
5562,2022-08-16,PLASTICO,XOQUE,63
5563,2022-08-04,SAL,MACAXEIRA,110
5564,2022-02-27,PLASTICO,XOQUE,77
5565,2022-10-30,FARINHA,ACALME,119
5566,2022-07-06,SABAO,MACAXEIRA,99
5567,2022-08-15,CAFE,SANTAROSA,101
5568,2022-03-11,BORRACHA,DOLLY,79
5569,2022-01-21,FARINHA,XOQUE,95
5570,2022-12-30,ADESIVO,CHIMBALAIE,137
5571,2022-01-09,CAFE,PILAO,119
5572,2022-04-24,ADESIVO,PILAO,51
5573,2022-01-22,SABAO,ACALME,63
5574,2023-01-11,PAPEL,CHIMBALAIE,68
5575,2022-02-02,BORRACHA,MACAXEIRA,91
5576,2022-01-06,BORRACHA,XOQUE,123
5577,2022-08-06,SAL,SANTAROSA,95
5578,2022-12-23,PAPEL,XOQUE,104
5579,2022-05-08,SABAO,XOQUE,91
5580,2022-02-23,SAL,PILAO,129
5581,2022-11-18,SAL,PILAO,124
5582,2022-05-29,SAL,SANTAROSA,141
5583,2022-09-03,BORRACHA,ACALME,79
5584,2022-06-01,PAPEL,XOQUE,110
5585,2022-09-10,CAFE,MACAXEIRA,139
5586,2022-10-03,BORRACHA,DOLLY,63
5587,2022-09-21,PLASTICO,PILAO,85
5588,2022-08-27,CANETA,MACAXEIRA,109
5589,2022-12-03,PLASTICO,MACAXEIRA,105
5590,2022-02-07,BORRACHA,PILAO,143
5591,2022-02-15,CAFE,DOLLY,83
5592,2022-06-28,FARINHA,PILAO,94
5593,2022-01-08,CAFE,CHIMBALAIE,107
5594,2023-01-30,PLASTICO,DOLLY,124
5595,2022-05-25,BORRACHA,ACALME,56
5596,2022-11-06,CAFE,XOQUE,118
5597,2022-01-01,FARINHA,XOQUE,131
5598,2023-01-09,FARINHA,CHIMBALAIE,106
5599,2022-09-19,CANETA,XOQUE,141
5600,2022-06-16,SAL,PILAO,85
5601,2022-08-13,SABAO,MACAXEIRA,58
5602,2022-01-18,SABAO,XOQUE,56
5603,2022-08-27,FARINHA,XOQUE,118
5604,2022-10-13,FARINHA,PILAO,73
5605,2022-07-22,BORRACHA,CHIMBALAIE,88
5606,2022-06-29,SAL,ACALME,73
5607,2022-09-03,SAL,SANTAROSA,133
5608,2022-07-29,PLASTICO,PILAO,123
5609,2022-04-03,PAPEL,XOQUE,108
5610,2022-05-15,FARINHA,DOLLY,109
5611,2022-04-30,BORRACHA,SANTAROSA,144
5612,2022-10-10,PAPEL,ACALME,123
5613,2022-09-13,PLASTICO,DOLLY,125
5614,2022-05-02,CAFE,XOQUE,100
5615,2022-05-13,PAPEL,SANTAROSA,99
5616,2022-08-21,ADESIVO,DOLLY,69
5617,2022-12-02,CANETA,SANTAROSA,129
5618,2022-01-11,SABAO,ACALME,80
5619,2022-08-19,FARINHA,DOLLY,76
5620,2023-01-17,SAL,MACAXEIRA,88
5621,2022-08-23,PLASTICO,DOLLY,123
5622,2022-05-07,ADESIVO,PILAO,133
5623,2022-09-10,CANETA,XOQUE,96
5624,2022-03-19,PAPEL,CHIMBALAIE,65
5625,2023-01-02,SABAO,MACAXEIRA,82
5626,2023-01-11,PAPEL,SANTAROSA,114
5627,2022-08-04,PLASTICO,SANTAROSA,125
5628,2022-09-01,BORRACHA,ACALME,148
5629,2022-11-18,CANETA,SANTAROSA,119
5630,2022-06-03,SABAO,PILAO,84
5631,2022-12-11,FARINHA,DOLLY,132
5632,2022-11-18,SAL,PILAO,127
5633,2022-06-03,FARINHA,DOLLY,61
5634,2022-06-01,PLASTICO,XOQUE,105
5635,2022-10-14,PLASTICO,CHIMBALAIE,88
5636,2022-01-04,SABAO,CHIMBALAIE,124
5637,2022-02-06,FARINHA,XOQUE,132
5638,2022-03-07,CANETA,DOLLY,66
5639,2022-09-19,FARINHA,ACALME,148
5640,2022-06-10,PLASTICO,DOLLY,81
5641,2022-06-01,SAL,CHIMBALAIE,124
5642,2023-01-01,BORRACHA,ACALME,86
5643,2022-04-11,CANETA,MACAXEIRA,129
5644,2022-05-16,FARINHA,DOLLY,114
5645,2022-01-26,CAFE,CHIMBALAIE,107
5646,2022-12-29,PAPEL,PILAO,81
5647,2022-04-22,ADESIVO,ACALME,76
5648,2022-12-21,PLASTICO,CHIMBALAIE,146
5649,2022-08-22,BORRACHA,CHIMBALAIE,85
5650,2022-06-26,FARINHA,ACALME,124
5651,2023-01-26,SABAO,SANTAROSA,58
5652,2022-10-31,PAPEL,ACALME,102
5653,2022-12-10,PLASTICO,SANTAROSA,137
5654,2022-12-28,FARINHA,PILAO,146
5655,2022-07-10,SAL,DOLLY,122
5656,2022-05-08,CAFE,DOLLY,64
5657,2022-05-30,SABAO,SANTAROSA,107
5658,2022-06-16,PAPEL,SANTAROSA,75
5659,2022-08-29,BORRACHA,CHIMBALAIE,142
5660,2022-04-18,ADESIVO,ACALME,131
5661,2022-09-08,SAL,ACALME,69
5662,2022-01-08,PLASTICO,SANTAROSA,114
5663,2022-03-13,SABAO,MACAXEIRA,83
5664,2022-12-29,SAL,ACALME,131
5665,2022-03-21,CAFE,ACALME,67
5666,2022-10-23,CANETA,CHIMBALAIE,102
5667,2022-12-22,BORRACHA,DOLLY,130
5668,2022-06-08,ADESIVO,PILAO,99
5669,2022-08-26,SAL,XOQUE,145
5670,2022-06-14,BORRACHA,SANTAROSA,78
5671,2022-10-07,CAFE,MACAXEIRA,112
5672,2022-12-24,FARINHA,CHIMBALAIE,60
5673,2022-09-10,SABAO,SANTAROSA,117
5674,2022-07-27,FARINHA,CHIMBALAIE,55
5675,2022-11-30,SAL,PILAO,98
5676,2022-07-21,CAFE,SANTAROSA,68
5677,2022-07-06,SAL,MACAXEIRA,110
5678,2022-09-26,FARINHA,XOQUE,149
5679,2022-11-19,PLASTICO,MACAXEIRA,94
5680,2022-07-09,CANETA,MACAXEIRA,102
5681,2022-10-02,BORRACHA,DOLLY,75
5682,2023-01-10,SAL,PILAO,136
5683,2022-05-30,PLASTICO,SANTAROSA,102
5684,2022-02-13,BORRACHA,PILAO,123
5685,2022-06-11,PLASTICO,ACALME,60
5686,2022-06-18,SAL,MACAXEIRA,84
5687,2022-09-12,BORRACHA,MACAXEIRA,124
5688,2022-03-10,CAFE,MACAXEIRA,136
5689,2022-06-04,ADESIVO,XOQUE,132
5690,2022-09-08,CAFE,SANTAROSA,83
5691,2022-12-17,PAPEL,ACALME,95
5692,2022-04-13,CAFE,XOQUE,89
5693,2022-06-12,CAFE,XOQUE,130
5694,2023-01-28,PAPEL,CHIMBALAIE,56
5695,2022-05-26,PLASTICO,PILAO,63
5696,2022-10-25,CANETA,MACAXEIRA,59
5697,2022-04-27,SAL,DOLLY,135
5698,2022-05-18,FARINHA,DOLLY,131
5699,2023-01-20,SABAO,ACALME,107
5700,2022-07-16,SABAO,PILAO,134
5701,2022-04-26,SAL,SANTAROSA,61
5702,2022-05-24,PLASTICO,CHIMBALAIE,57
5703,2022-05-29,FARINHA,SANTAROSA,93
5704,2022-05-30,FARINHA,PILAO,111
5705,2022-09-23,BORRACHA,ACALME,91
5706,2022-03-06,BORRACHA,MACAXEIRA,115
5707,2022-05-15,PAPEL,MACAXEIRA,70
5708,2022-11-07,SABAO,PILAO,95
5709,2022-11-07,PAPEL,SANTAROSA,76
5710,2022-09-26,CANETA,PILAO,67
5711,2022-04-11,PAPEL,ACALME,133
5712,2022-04-06,PAPEL,ACALME,101
5713,2023-01-20,PAPEL,PILAO,55
5714,2023-01-19,ADESIVO,DOLLY,79
5715,2022-12-09,FARINHA,XOQUE,73
5716,2022-07-31,CAFE,XOQUE,92
5717,2022-12-29,SAL,DOLLY,101
5718,2022-10-04,SAL,XOQUE,68
5719,2023-01-09,BORRACHA,CHIMBALAIE,52
5720,2022-01-31,SABAO,ACALME,70
5721,2022-01-20,SABAO,PILAO,135
5722,2022-09-19,PAPEL,DOLLY,85
5723,2022-03-01,PAPEL,DOLLY,75
5724,2022-07-14,SAL,SANTAROSA,91
5725,2023-01-14,SABAO,PILAO,147
5726,2022-01-03,CANETA,CHIMBALAIE,143
5727,2022-12-31,CANETA,DOLLY,137
5728,2022-12-13,BORRACHA,SANTAROSA,116
5729,2022-06-08,SAL,ACALME,149
5730,2022-11-16,CANETA,XOQUE,85
5731,2022-07-06,ADESIVO,SANTAROSA,149
5732,2022-04-12,BORRACHA,XOQUE,126
5733,2022-05-25,SAL,SANTAROSA,87
5734,2022-03-11,PLASTICO,ACALME,67
5735,2022-02-14,BORRACHA,SANTAROSA,124
5736,2022-06-22,CAFE,PILAO,57
5737,2022-01-12,SABAO,ACALME,125
5738,2022-06-30,CANETA,CHIMBALAIE,53
5739,2022-07-23,CAFE,DOLLY,81
5740,2022-12-26,PAPEL,ACALME,70
5741,2022-04-01,PAPEL,ACALME,120
5742,2022-04-26,PAPEL,DOLLY,126
5743,2022-12-19,PLASTICO,CHIMBALAIE,118
5744,2022-02-03,PAPEL,XOQUE,122
5745,2023-01-07,FARINHA,MACAXEIRA,69
5746,2022-07-30,ADESIVO,PILAO,138
5747,2022-09-18,ADESIVO,PILAO,109
5748,2022-11-08,BORRACHA,CHIMBALAIE,99
5749,2022-10-27,PAPEL,CHIMBALAIE,92
5750,2022-03-21,BORRACHA,ACALME,132
5751,2022-10-26,BORRACHA,ACALME,55
5752,2022-04-01,BORRACHA,SANTAROSA,67
5753,2022-09-17,BORRACHA,XOQUE,65
5754,2022-01-15,SAL,XOQUE,68
5755,2022-04-28,ADESIVO,CHIMBALAIE,135
5756,2022-03-24,CANETA,SANTAROSA,90
5757,2022-11-20,PLASTICO,SANTAROSA,85
5758,2022-07-08,CANETA,SANTAROSA,136
5759,2022-05-04,FARINHA,DOLLY,53
5760,2022-10-15,CANETA,XOQUE,109
5761,2022-11-05,FARINHA,ACALME,142
5762,2022-06-02,SAL,SANTAROSA,133
5763,2022-08-26,PAPEL,MACAXEIRA,119
5764,2022-06-06,BORRACHA,MACAXEIRA,146
5765,2022-10-22,PAPEL,CHIMBALAIE,90
5766,2022-03-17,ADESIVO,XOQUE,145
5767,2022-01-20,PAPEL,MACAXEIRA,73
5768,2022-03-28,PAPEL,DOLLY,109
5769,2022-10-06,SAL,MACAXEIRA,50
5770,2022-02-21,PAPEL,CHIMBALAIE,127
5771,2022-09-09,BORRACHA,XOQUE,74
5772,2023-01-10,CANETA,ACALME,100
5773,2022-02-10,SAL,DOLLY,80
5774,2023-01-04,FARINHA,CHIMBALAIE,114
5775,2022-09-12,PAPEL,PILAO,87
5776,2022-08-18,SABAO,PILAO,147
5777,2023-01-26,PLASTICO,XOQUE,138
5778,2022-09-20,FARINHA,MACAXEIRA,131
5779,2022-02-02,PLASTICO,PILAO,98
5780,2022-03-23,CANETA,MACAXEIRA,122
5781,2022-08-21,ADESIVO,MACAXEIRA,117
5782,2022-11-08,SAL,ACALME,123
5783,2022-09-06,PAPEL,CHIMBALAIE,66
5784,2022-09-19,PLASTICO,PILAO,71
5785,2022-02-06,SABAO,CHIMBALAIE,145
5786,2022-10-25,SABAO,DOLLY,139
5787,2022-12-25,PLASTICO,MACAXEIRA,125
5788,2022-12-18,BORRACHA,CHIMBALAIE,101
5789,2022-08-02,ADESIVO,XOQUE,114
5790,2022-05-13,PAPEL,SANTAROSA,121
5791,2022-02-24,CAFE,DOLLY,62
5792,2022-07-09,CAFE,XOQUE,71
5793,2022-07-13,SAL,PILAO,59
5794,2023-01-15,ADESIVO,DOLLY,86
5795,2022-11-03,PLASTICO,ACALME,78
5796,2022-11-09,PLASTICO,XOQUE,135
5797,2022-11-24,CAFE,PILAO,62
5798,2022-04-19,PAPEL,SANTAROSA,136
5799,2022-01-26,CANETA,PILAO,109
5800,2022-12-01,ADESIVO,XOQUE,58
5801,2022-10-22,SAL,PILAO,84
5802,2022-09-21,CAFE,DOLLY,102
5803,2022-12-26,SAL,XOQUE,139
5804,2022-05-23,PLASTICO,XOQUE,50
5805,2023-01-24,PAPEL,SANTAROSA,104
5806,2022-06-13,SABAO,CHIMBALAIE,78
5807,2022-09-08,CAFE,MACAXEIRA,137
5808,2023-01-02,BORRACHA,DOLLY,119
5809,2022-03-09,FARINHA,MACAXEIRA,115
5810,2022-04-02,CANETA,ACALME,54
5811,2022-11-06,CANETA,DOLLY,72
5812,2022-04-04,PAPEL,XOQUE,57
5813,2022-03-14,CAFE,MACAXEIRA,118
5814,2022-06-11,BORRACHA,CHIMBALAIE,139
5815,2022-08-06,SAL,CHIMBALAIE,142
5816,2022-10-22,SABAO,CHIMBALAIE,148
5817,2022-06-13,FARINHA,DOLLY,118
5818,2022-05-12,PLASTICO,MACAXEIRA,69
5819,2022-02-14,CANETA,PILAO,144
5820,2022-06-19,SAL,PILAO,68
5821,2022-09-08,ADESIVO,DOLLY,137
5822,2022-05-27,CANETA,PILAO,82
5823,2022-02-23,SAL,DOLLY,61
5824,2022-06-13,ADESIVO,SANTAROSA,111
5825,2022-10-02,BORRACHA,XOQUE,139
5826,2022-10-17,SABAO,ACALME,99
5827,2022-04-15,SABAO,DOLLY,95
5828,2022-05-24,CANETA,SANTAROSA,144
5829,2022-10-10,CAFE,PILAO,90
5830,2022-09-02,SAL,ACALME,70
5831,2022-06-16,BORRACHA,MACAXEIRA,99
5832,2023-01-29,CAFE,ACALME,132
5833,2022-05-13,CANETA,ACALME,86
5834,2023-01-11,FARINHA,SANTAROSA,100
5835,2022-02-19,PLASTICO,ACALME,109
5836,2023-01-05,CANETA,SANTAROSA,66
5837,2022-11-29,CANETA,XOQUE,67
5838,2022-01-07,FARINHA,ACALME,76
5839,2022-02-24,CANETA,DOLLY,148
5840,2022-11-13,SAL,XOQUE,131
5841,2022-06-20,PAPEL,PILAO,86
5842,2022-02-11,ADESIVO,ACALME,79
5843,2022-08-24,CANETA,DOLLY,81
5844,2022-06-02,CANETA,PILAO,61
5845,2022-04-15,SAL,SANTAROSA,73
5846,2022-04-02,PAPEL,CHIMBALAIE,96
5847,2022-10-14,PAPEL,MACAXEIRA,84
5848,2022-10-24,PLASTICO,CHIMBALAIE,59
5849,2022-04-12,CAFE,ACALME,71
5850,2022-07-06,CANETA,MACAXEIRA,92
5851,2022-07-07,SABAO,CHIMBALAIE,136
5852,2022-04-03,PLASTICO,PILAO,111
5853,2022-03-05,ADESIVO,XOQUE,118
5854,2022-03-02,CANETA,ACALME,127
5855,2022-04-21,PLASTICO,SANTAROSA,129
5856,2022-01-28,CAFE,XOQUE,75
5857,2022-12-04,PLASTICO,XOQUE,141
5858,2023-01-28,ADESIVO,PILAO,54
5859,2022-12-03,FARINHA,CHIMBALAIE,144
5860,2022-07-23,PAPEL,PILAO,83
5861,2023-01-28,BORRACHA,CHIMBALAIE,61
5862,2022-08-31,ADESIVO,XOQUE,143
5863,2022-03-04,PLASTICO,XOQUE,73
5864,2022-04-10,SAL,PILAO,116
5865,2022-03-10,CANETA,PILAO,84
5866,2023-01-28,PLASTICO,XOQUE,75
5867,2022-06-13,FARINHA,XOQUE,82
5868,2022-04-16,ADESIVO,SANTAROSA,103
5869,2022-09-28,SABAO,MACAXEIRA,105
5870,2022-10-30,ADESIVO,DOLLY,138
5871,2022-10-30,ADESIVO,CHIMBALAIE,148
5872,2022-08-22,BORRACHA,XOQUE,116
5873,2022-10-16,CANETA,PILAO,136
5874,2022-01-22,ADESIVO,ACALME,129
5875,2022-12-14,BORRACHA,CHIMBALAIE,76
5876,2022-02-23,CANETA,SANTAROSA,85
5877,2022-05-04,PAPEL,PILAO,104
5878,2022-03-12,SAL,SANTAROSA,91
5879,2022-06-01,CANETA,PILAO,70
5880,2022-10-29,SABAO,DOLLY,94
5881,2022-12-30,ADESIVO,ACALME,55
5882,2022-01-10,ADESIVO,CHIMBALAIE,52
5883,2022-06-26,SAL,SANTAROSA,149
5884,2022-02-02,CAFE,PILAO,57
5885,2022-09-25,BORRACHA,SANTAROSA,56
5886,2023-01-19,SAL,CHIMBALAIE,146
5887,2022-10-15,CAFE,ACALME,60
5888,2022-10-24,PLASTICO,ACALME,134
5889,2022-09-07,ADESIVO,ACALME,88
5890,2022-06-29,CAFE,ACALME,77
5891,2022-06-26,PLASTICO,PILAO,127
5892,2022-05-31,PAPEL,DOLLY,141
5893,2022-11-12,CAFE,CHIMBALAIE,56
5894,2022-09-25,BORRACHA,XOQUE,78
5895,2022-07-24,SAL,MACAXEIRA,59
5896,2022-01-29,PAPEL,CHIMBALAIE,122
5897,2022-02-22,FARINHA,DOLLY,144
5898,2022-04-07,SABAO,PILAO,81
5899,2022-11-03,SAL,MACAXEIRA,50
5900,2022-07-15,PAPEL,XOQUE,119
5901,2022-11-21,SAL,DOLLY,92
5902,2022-07-02,FARINHA,XOQUE,113
5903,2022-06-04,CANETA,SANTAROSA,50
5904,2022-02-09,BORRACHA,SANTAROSA,145
5905,2022-01-23,BORRACHA,SANTAROSA,58
5906,2022-07-14,PLASTICO,MACAXEIRA,114
5907,2022-08-09,CANETA,DOLLY,76
5908,2022-06-18,PLASTICO,MACAXEIRA,84
5909,2022-03-06,PLASTICO,CHIMBALAIE,101
5910,2022-06-07,SAL,DOLLY,73
5911,2022-01-09,CAFE,SANTAROSA,53
5912,2023-01-19,ADESIVO,SANTAROSA,131
5913,2022-10-22,CAFE,ACALME,89
5914,2022-07-12,SAL,PILAO,110
5915,2022-06-04,CAFE,XOQUE,101
5916,2022-12-11,SABAO,SANTAROSA,125
5917,2022-12-15,ADESIVO,XOQUE,51
5918,2022-03-05,SABAO,PILAO,56
5919,2022-04-18,PLASTICO,XOQUE,103
5920,2022-09-10,ADESIVO,XOQUE,123
5921,2023-01-13,PLASTICO,MACAXEIRA,104
5922,2022-08-29,BORRACHA,DOLLY,66
5923,2022-12-14,PAPEL,CHIMBALAIE,103
5924,2022-05-15,ADESIVO,ACALME,85
5925,2022-03-09,CAFE,DOLLY,146
5926,2022-04-01,SAL,DOLLY,55
5927,2022-11-25,SAL,CHIMBALAIE,104
5928,2022-10-31,CAFE,PILAO,105
5929,2022-04-12,FARINHA,PILAO,93
5930,2022-07-20,PLASTICO,PILAO,116
5931,2022-05-01,SABAO,CHIMBALAIE,75
5932,2022-11-15,FARINHA,XOQUE,63
5933,2022-02-13,SAL,SANTAROSA,58
5934,2022-05-15,PLASTICO,CHIMBALAIE,139
5935,2022-04-11,FARINHA,PILAO,135
5936,2022-07-12,SAL,XOQUE,64
5937,2023-01-16,CANETA,ACALME,141
5938,2022-12-31,SAL,DOLLY,100
5939,2022-12-13,CANETA,CHIMBALAIE,58
5940,2022-03-21,ADESIVO,PILAO,144
5941,2022-10-07,FARINHA,SANTAROSA,98
5942,2022-12-21,SAL,DOLLY,54
5943,2022-01-03,SABAO,SANTAROSA,80
5944,2022-08-04,CAFE,SANTAROSA,72
5945,2022-08-06,BORRACHA,ACALME,58
5946,2022-05-26,ADESIVO,PILAO,124
5947,2022-03-19,BORRACHA,ACALME,56
5948,2023-01-11,FARINHA,SANTAROSA,94
5949,2022-01-01,SABAO,SANTAROSA,139
5950,2022-01-12,SAL,SANTAROSA,58
5951,2023-01-18,SABAO,MACAXEIRA,78
5952,2022-02-12,ADESIVO,XOQUE,121
5953,2022-04-08,SAL,DOLLY,128
5954,2022-01-02,SAL,DOLLY,146
5955,2023-01-25,PAPEL,MACAXEIRA,122
5956,2022-12-10,CAFE,SANTAROSA,111
5957,2022-04-20,PAPEL,SANTAROSA,62
5958,2023-01-22,SAL,PILAO,130
5959,2022-03-30,PLASTICO,MACAXEIRA,62
5960,2022-08-24,ADESIVO,SANTAROSA,102
5961,2022-08-13,SAL,XOQUE,92
5962,2022-10-30,CANETA,PILAO,81
5963,2022-07-03,FARINHA,CHIMBALAIE,108
5964,2022-02-18,SABAO,CHIMBALAIE,96
5965,2022-04-13,CAFE,ACALME,106
5966,2022-07-01,FARINHA,PILAO,83
5967,2022-06-30,CAFE,XOQUE,96
5968,2022-02-17,PLASTICO,CHIMBALAIE,77
5969,2022-12-03,CANETA,PILAO,119
5970,2022-05-29,BORRACHA,ACALME,100
5971,2022-05-30,BORRACHA,SANTAROSA,88
5972,2022-01-28,FARINHA,CHIMBALAIE,102
5973,2022-05-29,PAPEL,CHIMBALAIE,94
5974,2023-01-15,BORRACHA,PILAO,118
5975,2022-05-19,ADESIVO,MACAXEIRA,126
5976,2022-08-01,PLASTICO,CHIMBALAIE,91
5977,2022-06-21,BORRACHA,DOLLY,89
5978,2022-07-15,SABAO,SANTAROSA,125
5979,2022-08-15,CANETA,PILAO,87
5980,2022-07-16,SABAO,PILAO,139
5981,2022-09-05,SABAO,XOQUE,89
5982,2022-01-09,BORRACHA,DOLLY,74
5983,2022-04-28,PAPEL,ACALME,135
5984,2022-07-12,SABAO,SANTAROSA,127
5985,2022-12-31,CAFE,CHIMBALAIE,95
5986,2022-04-28,BORRACHA,CHIMBALAIE,103
5987,2022-11-04,PAPEL,MACAXEIRA,75
5988,2022-12-24,ADESIVO,MACAXEIRA,69
5989,2022-08-28,CAFE,ACALME,104
5990,2022-04-13,CAFE,MACAXEIRA,110
5991,2022-12-21,CANETA,PILAO,90
5992,2022-01-28,PAPEL,XOQUE,100
5993,2022-07-26,BORRACHA,CHIMBALAIE,128
5994,2022-11-07,BORRACHA,CHIMBALAIE,125
5995,2022-05-15,SABAO,XOQUE,146
